Kp_h,Ki_h,Kp_th,Ki_th,Kd_th,Kp_V,Ki_V,M_h,SSe_h_abs,vmax,SSe_V_abs
0.04,0.01,2.0,0.5999997346938776,0.25,0.3,0.08,0.14587363147819943,0.0029563386669622105,20.886046279938988,0.0003365459924467018
0.04,0.01,2.0,0.5999997755102041,0.25,0.3,0.08,0.1458736224996495,0.0029564197241711554,20.886046284036045,0.00033652166215247803
0.04,0.01,2.0,0.5999998163265305,0.25,0.3,0.08,0.14587362307519386,0.0029564187849473456,20.8860462881332,0.0003365216276520755
0.04,0.01,2.0,0.5999998571428571,0.25,0.3,0.08,0.1458736236506601,0.0029564178457235357,20.88604629223028,0.0003365215931872001
0.04,0.01,2.0,0.5999998979591836,0.25,0.3,0.08,0.14587362422615466,0.002956416906698678,20.886046296327365,0.00033652155863705957
0.04,0.01,2.0,0.5999999387755102,0.25,0.3,0.08,0.14587362480166208,0.002956415967574344,20.88604630042446,0.0003365215241473152
0.04,0.01,2.0,0.5999999795918367,0.25,0.3,0.08,0.14587362537714677,0.002956415028350534,20.886046304521546,0.00033652148970375606
0.04,0.01,2.0,0.6000000204081632,0.25,0.3,0.08,0.1458736259526229,0.0029564140892262003,20.886046308618575,0.0003365214552495388
0.04,0.01,2.0,0.6000000612244898,0.25,0.3,0.08,0.14587362652815142,0.0029564131501160773,20.886046312715795,0.00033652142072426727
0.04,0.01,2.0,0.6000001020408163,0.25,0.3,0.08,0.14587363665752207,0.002956330215013736,20.886046316812884,0.0003365456820532131
0.04,0.01,2.0,0.6000001428571429,0.25,0.3,0.08,0.1458736372330291,0.002956329275818348,20.886046320909955,0.00033654564760254857
0.04,0.01,2.0,0.6000001836734694,0.25,0.3,0.08,0.1458736378085243,0.0029563283367508575,20.886046325007126,0.00033654561313412046
0.04,0.01,2.0,0.6000002244897958,0.25,0.3,0.08,0.14587362883007812,0.0029564093936613745,20.886046329104104,0.00033652128282923854
0.04,0.01,2.0,0.6000002653061224,0.25,0.3,0.08,0.14587362940560908,0.002956408454480197,20.886046333201215,0.0003365212482684399
0.04,0.01,2.0,0.6000003061224489,0.25,0.3,0.08,0.14587363953493468,0.00295632551944891,20.88604633729828,0.000336545509643571
0.04,0.01,2.0,0.6000003469387755,0.25,0.3,0.08,0.14587363055654956,0.002956406576359427,20.886046341395378,0.00033652117931026737
0.04,0.01,2.0,0.600000387755102,0.25,0.3,0.08,0.1458736406859262,0.002956323641043923,20.886046345492517,0.00033654544072447834
0.04,0.01,2.0,0.6000004285714285,0.25,0.3,0.08,0.1458736317075727,0.0029564046980254943,20.886046349589652,0.000336521110387622
0.04,0.01,2.0,0.6000004693877551,0.25,0.3,0.08,0.14587363228307507,0.002956403758759052,20.886046353686694,0.00033652107593695746
0.04,0.01,2.0,0.6000005102040816,0.25,0.3,0.08,0.14587364241237658,0.002956320823727765,20.8860463577838,0.00033654533723037616
0.04,0.01,2.0,0.6000005510204082,0.25,0.3,0.08,0.14587364298786099,0.002956319884816594,20.886046361881,0.00033654530272997363
0.04,0.01,2.0,0.6000005918367347,0.25,0.3,0.08,0.14587364356330026,0.002956318945493308,20.88604636597798,0.0003365452682864145
0.04,0.01,2.0,0.6000006326530612,0.25,0.3,0.08,0.14587364413879503,0.0029563180065537153,20.88604637007514,0.00033654523372561584
0.04,0.01,2.0,0.6000006734693877,0.25,0.3,0.08,0.14587363516045773,0.002956399063492654,20.886046374172142,0.0003365209033816541
0.04,0.01,2.0,0.6000007142857142,0.25,0.3,0.08,0.14587364528976743,0.002956316128290837,20.886046378269256,0.00033654516474612706
0.04,0.01,2.0,0.6000007551020408,0.25,0.3,0.08,0.14587364586523466,0.0029563151890954487,20.886046382366324,0.00033654513033098965
0.04,0.01,2.0,0.6000007959183673,0.25,0.3,0.08,0.14587363688696092,0.002956396245963333,20.88604638646347,0.0003365207999657116
0.04,0.01,2.0,0.6000008367346938,0.25,0.3,0.08,0.14587363746247525,0.002956395306753734,20.886046390560526,0.0003365207655185998
0.04,0.01,2.0,0.6000008775510204,0.25,0.3,0.08,0.14587363803792927,0.0029563943675867677,20.88604639465756,0.00033652073102174995
0.04,0.01,2.0,0.6000009183673469,0.25,0.3,0.08,0.14587363861342956,0.00295639342856191,20.886046398754733,0.000336520696489373
0.04,0.01,2.0,0.6000009591836735,0.25,0.3,0.08,0.14587363918893637,0.0029563924893807325,20.886046402851786,0.0003365206620458139
0.04,0.01,2.0,0.600001,0.25,0.3,0.08,0.14587363976440887,0.002956391550213766,20.886046406948893,0.0003365206275667276
